"","HvsN_padj","HvsN_log2FoldChange","HvsL_padj","HvsL_log2FoldChange","LvsN_padj","LvsN_log2FoldChange","cyclo_padj","cyclo_log2FoldChange","HvsN_thr","HvsL_thr","LvsN_thr","cyclo_thr","WGCNA","cluster","sub_cluster","genes"
"ENSG00000198937",0.090066353790418,0.23248866152282,0.916966064055587,0.0349754497382582,0.173072229076323,0.197513211784562,0.756973318389861,0.0835894625156834,FALSE,FALSE,FALSE,FALSE,"no","no","no","CCDC167"
"ENSG00000198938",0.00199191244106219,0.18066149025927,0.914013227260129,0.0179537945268207,0.00712179566780604,0.162707695732449,0.133090031009789,0.140233177965725,FALSE,FALSE,FALSE,FALSE,"yes","2","1","COX3"
"ENSG00000198939",0.799571325400412,0.107492670710792,0.914552292831585,-0.0730084465718703,0.621606245570906,0.180501117282662,0.74126649748267,-0.163138638000842,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZFP2"
"ENSG00000198945",0.202688282114463,-0.257295436943001,0.996078884578368,0.00228885310977683,0.194704525537745,-0.259584290052777,0.734763480003446,-0.121520272545305,FALSE,FALSE,FALSE,FALSE,"no","no","no","L3MBTL3"
"ENSG00000198947",1.46800058405716e-13,0.921844053540805,0.11900488842598,0.245376965019634,3.33980280623797e-07,0.676467088521171,3.96972990271596e-06,0.804101483769026,FALSE,FALSE,FALSE,FALSE,"yes","2","2","DMD"
"ENSG00000198948",0.00247709971975677,0.675490832001946,0.791294795060627,0.132456383610515,0.0236950749640928,0.54303444839143,0.241001057728345,0.3880065962663,FALSE,FALSE,FALSE,FALSE,"no","no","no","MFAP3L"
"ENSG00000198951",0.606275537929023,-0.105884617611487,0.890159628845173,0.0549733225790405,0.373939380723395,-0.160857940190528,0.969681628967624,-0.0134859994080568,FALSE,FALSE,FALSE,FALSE,"no","no","no","NAGA"
"ENSG00000198952",0.0298077779602041,0.324830420196871,0.962112063993022,-0.0212142607746755,0.0181025337344187,0.346044680971546,0.390921422448157,0.203289457030292,FALSE,FALSE,FALSE,FALSE,"no","no","no","SMG5"
"ENSG00000198954",0.764032389196372,0.0665204846838808,0.618625959240421,0.123736566648331,0.796041440931167,-0.0572160819644505,0.728260800285055,0.0919371273136914,FALSE,FALSE,FALSE,FALSE,"no","no","no","KIFBP"
"ENSG00000198959",0.640923609217862,0.200294232644831,0.864033567021192,-0.124801656487203,0.371776583315135,0.325095889132034,0.850609355371578,0.114289785607972,FALSE,FALSE,FALSE,FALSE,"no","no","no","TGM2"
"ENSG00000198960",NA,0.173926999035081,NA,0.334792003530705,NA,-0.160865004495623,0.737736807334886,0.517368091019303,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARMCX6"
"ENSG00000198961",0.135774147832369,0.127862181343742,0.822558511032069,0.040889733730775,0.370602581941955,0.0869724476129674,0.185041861297316,0.136207502427511,FALSE,FALSE,FALSE,FALSE,"no","no","no","PJA2"
"ENSG00000198963",0.71316408826432,0.26469756183561,0.768812535723424,0.309254396412207,0.957848674081955,-0.0445568345765972,0.763365170551107,0.277015975119776,FALSE,FALSE,FALSE,FALSE,"no","no","no","RORB"
"ENSG00000198964",0.907628789666958,0.0531909259864795,0.971165246821303,-0.0290123814641568,0.838399786829296,0.0822033074506362,0.813643740274155,0.11664599089471,FALSE,FALSE,FALSE,FALSE,"no","no","no","SGMS1"
"ENSG00000198987",0.672157202085382,0.214359036722018,0.984015560678632,0.0209941055446023,0.707072204615376,0.193364931177415,0.807213162580647,-0.170313248003117,FALSE,FALSE,FALSE,FALSE,"no","no","no","MIR16-2"
"ENSG00000199024",0.99399412105861,-0.0101859961538838,NA,-0.209398936037227,NA,0.199212939883343,0.728260800285055,-0.355416501813579,FALSE,FALSE,FALSE,FALSE,"no","no","no","MIR103A2"
"ENSG00000199145",NA,-0.513930550658265,NA,-0.804669959701466,NA,0.290739409043202,NA,-0.577138682122772,FALSE,FALSE,FALSE,FALSE,"no","no","no","MIR302D"
"ENSG00000199201",NA,0.700791330619515,NA,0.379501749776476,NA,0.321289580843039,NA,0.808521462640116,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199226",NA,0.358502103878806,NA,-0.286069689170518,NA,0.644571793049324,0.940268371141307,-0.137860708953544,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124900488"
"ENSG00000199279",NA,0.188193678357259,NA,0.976991850641854,NA,-0.788798172284595,NA,0.75000609682974,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-661P"
"ENSG00000199331",NA,0.184284042335115,NA,0.0205847156628851,NA,0.16369932667223,0.935776925718307,0.147899013703407,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199357",NA,0.721078305811933,NA,0.929606384824187,NA,-0.208528079012254,NA,1.10663170390053,FALSE,FALSE,FALSE,NA,"no","no","no",NA
"ENSG00000199366",0.970751504107081,0.0565958338730053,NA,-0.6414616986162,NA,0.698057532489205,0.96843859370786,-0.0646238231184491,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199377",0.432154423394455,-0.617118162592719,NA,-0.371646399348775,NA,-0.245471763243943,0.697798303279517,-0.462251852482421,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU5F-1"
"ENSG00000199400",NA,-0.155373218121941,NA,0.671914229816948,NA,-0.82728744793889,NA,-0.300145871467874,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNY4P19"
"ENSG00000199506",NA,0.521776677939381,NA,-0.512484274360133,NA,1.03426095229951,0.751884006062674,-0.54206505070689,FALSE,FALSE,NA,FALSE,"no","no","no","RNU6-247P"
"ENSG00000199512",NA,0.276419657890524,NA,0.280596024455163,NA,-0.00417636656463857,NA,0.41966667832683,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-212P"
"ENSG00000199530",NA,-0.854142878142195,NA,0.300429632900449,NA,-1.15457251104264,NA,-0.724493988094874,FALSE,FALSE,NA,FALSE,"no","no","no",NA
"ENSG00000199562",0.396148061155517,-0.339814660418617,0.940917987707523,-0.0715463476534865,0.529683182733989,-0.26826831276513,0.843462979172038,-0.136864116136916,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-37P"
"ENSG00000199571",NA,-0.675972851552278,NA,-0.874053204549663,NA,0.198080352997384,NA,-0.677355253428515,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124900327"
"ENSG00000199630",NA,0.323997674244141,NA,0.179602486071063,NA,0.144395188173078,0.996049291162995,0.00932270679550509,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199646",NA,-0.0610998840166318,NA,-0.21397873396038,NA,0.152878849943748,NA,-0.425104395102284,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-1272P"
"ENSG00000199676",NA,0.625166066959412,NA,0.347304090087769,NA,0.277861976871643,0.512827276940811,0.749738414016978,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199744",0.999127009589511,0.00109892283199737,0.529656175681713,-0.507000825212071,0.419887527719158,0.508099748044068,0.683815837865244,-0.378533057051681,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORD36A"
"ENSG00000199753",0.450918824439048,-0.337143998687169,0.790413541208994,-0.218660768614228,0.830905932390619,-0.118483230072942,0.670357591141694,-0.279209140743368,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORD104"
"ENSG00000199824",NA,-0.753139926849584,NA,-0.370532191793355,NA,-0.382607735056229,0.47033271961655,-0.954822923098527,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-199P"
"ENSG00000199872",NA,-0.115847515555033,NA,1.19462511471566,NA,-1.31047263027069,0.726684560709018,0.489587375838492,FALSE,NA,NA,FALSE,"no","no","no","RNU6-942P"
"ENSG00000199875",NA,0.531990102351485,NA,-0.640354333522755,NA,1.17234443587424,0.818516282105861,-0.405609278252898,FALSE,FALSE,NA,FALSE,"no","no","no",NA
"ENSG00000199906",0.957910562910225,0.0650243463071624,NA,-0.303590843476367,NA,0.368615189783529,0.968286213985069,-0.054769465996643,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000199933",NA,-0.0602924350892751,NA,0.0387232727480064,NA,-0.0990157078372815,NA,0.230244004690549,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNY1P16"
"ENSG00000199962",NA,1.43901595476425,NA,0.776554706733225,NA,0.66246124803102,NA,1.40619853316364,NA,FALSE,FALSE,NA,"no","no","no",NA
"ENSG00000199977",0.941874679578823,-0.111257195179584,NA,-0.626061623252043,NA,0.51480442807246,0.397895551132132,-1.0359956940445,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124904362"
"ENSG00000199990",NA,0.669691578496748,NA,0.736695069447361,NA,-0.0670034909506132,NA,0.806643562776765,FALSE,FALSE,FALSE,FALSE,"no","no","no","VTRNA1-1"
"ENSG00000200075",0.684800136707296,0.396080500415178,NA,0.398308456317666,NA,-0.002227955902488,0.448065381494013,0.719010820264579,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124900265"
"ENSG00000200090",0.854025357066076,-0.116714879067531,0.947594605837233,0.0741116384633254,0.737140569254429,-0.190826517530856,0.880580786571371,-0.123328506667381,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200114",NA,0.340711788066943,NA,0.673074447433495,NA,-0.332362659366552,NA,0.22153830901827,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNA5SP123"
"ENSG00000200135",NA,-0.165420062436781,NA,0.0824503147766319,NA,-0.247870377213413,0.946179672099248,-0.12482545019085,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200170",0.162643699968446,-0.620932618561478,0.802499619495155,-0.248172321215632,0.458580581095323,-0.372760297345846,0.588659722071312,-0.397408997244461,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200183",0.867971345431017,-0.11391236854453,0.680518282672899,-0.308193100204712,0.740112821924085,0.194280731660182,0.864121975564196,-0.141804384088441,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-238P"
"ENSG00000200241",NA,-1.6474667329533,NA,-0.419585370917114,NA,-1.22788136203619,NA,-2.65798659788621,NA,FALSE,NA,NA,"no","no","no",NA
"ENSG00000200257",0.489575649055197,-0.472307340948033,NA,-0.396547874736577,NA,-0.0757594662114565,0.174788512175824,-0.992536892640442,FALSE,FALSE,FALSE,FALSE,"yes","1","1","RNU6-97P"
"ENSG00000200350",NA,-0.323435251731896,NA,-0.101377020172052,NA,-0.222058231559844,0.983502202977893,-0.0429801480930957,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-1285P"
"ENSG00000200372",NA,-0.138317669480479,NA,-0.287159013196358,NA,0.148841343715879,0.992189965544905,-0.0182116498080395,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU5E-8P"
"ENSG00000200385",0.00135985379918143,-1.91559713430623,NA,0.152496911067453,NA,-2.06809404537369,0.447092450770409,-1.24739092500629,TRUE,FALSE,NA,FALSE,"no","no","no",NA
"ENSG00000200403",0.999127009589511,-0.00121714576910323,0.863526918834462,0.178440863689362,0.775741067069744,-0.179658009458465,0.837463696958361,0.171580802989428,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-1099P"
"ENSG00000200502",0.990563299085636,-0.0136188989842022,0.91924480996716,-0.124187909150363,0.888425851725111,0.110569010166161,0.908123271143626,-0.121141041057482,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200522",0.654749698156995,0.358563838209463,NA,0.321494102157918,NA,0.0370697360515457,0.719755031565606,0.357308132434886,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-957P"
"ENSG00000200528",NA,-0.146527208223007,NA,0.712166003265592,NA,-0.858693211488599,0.69023875381023,0.567463509312197,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-1331P"
"ENSG00000200530",0.239438577540291,0.756971647548805,NA,0.668867424814052,NA,0.088104222734753,0.224085578098682,0.850748847621817,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORD35B"
"ENSG00000200534",0.836556800621926,-0.12483275744813,0.938593055923315,-0.0793210470874471,0.941802944473682,-0.0455117103606824,0.947816938231915,-0.0536532070206226,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORA33"
"ENSG00000200550",NA,0.192247097924984,NA,0.437064692687293,NA,-0.24481759476231,NA,0.0479368382814501,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-137P"
"ENSG00000200575",NA,0.363007150812989,NA,1.4931005711231,NA,-1.13009342031011,NA,1.05170919862384,FALSE,NA,NA,NA,"no","no","no","RNU6-414P"
"ENSG00000200591",NA,-0.836910867213375,NA,0.999130845016942,NA,-1.83604171223032,NA,0.126938507180073,FALSE,FALSE,NA,FALSE,"no","no","no",NA
"ENSG00000200629",NA,-0.0613595445524977,NA,-0.984688754051003,NA,0.923329209498505,NA,-1.54959878771252,FALSE,FALSE,FALSE,NA,"no","no","no","RNY1P11"
"ENSG00000200651",0.861026050124991,0.205777068383956,NA,-0.207079475675302,NA,0.412856544059259,0.987859302825995,-0.0230745167556727,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200683",0.963109584769948,-0.0534351476608452,NA,-0.268815830432728,NA,0.215380682771883,0.930366958849955,-0.109382631505669,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-379P"
"ENSG00000200701",0.610159780427995,-0.447468855416369,NA,-0.442059464777335,NA,-0.00540939063903457,0.788241410508446,-0.344002368839153,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-674P"
"ENSG00000200731",0.862716027803319,0.221833335670946,NA,-0.0832528059909044,NA,0.30508614166185,0.80420159600546,0.352142125713393,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU1-124P"
"ENSG00000200769",NA,-0.675907662291459,NA,-0.287640653780106,NA,-0.388267008511353,NA,-0.465920833310372,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200779",0.918398892741032,-0.133661318207422,NA,-0.656205049994723,NA,0.522543731787301,0.833295532166879,-0.293288650508578,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-105P"
"ENSG00000200785",0.552620963985734,-0.402539267568516,NA,-0.144758903151945,NA,-0.257780364416571,0.573141660114286,-0.50012384006747,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORD8"
"ENSG00000200792",0.180293358356597,1.08307377764438,NA,-0.135562290722721,NA,1.2186360683671,0.446339430821123,0.685888664183621,FALSE,FALSE,NA,FALSE,"yes","2","3","SNORA80A"
"ENSG00000200834",0.989095589115026,0.00718155800654055,0.0248671706926282,0.509787444971795,0.0297130044909797,-0.502605886965254,0.21434241277514,0.411104840724313,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000200840",NA,0.0151093109963717,NA,-0.255820704338668,NA,0.270930015335039,0.866794259475576,-0.288123631656175,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-82P"
"ENSG00000200882",0.581076376470628,-0.49137012668474,NA,-0.09170377441125,NA,-0.39966635227349,0.746831757427233,-0.426501682630929,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-681P"
"ENSG00000200887",NA,-0.701222230596201,NA,-0.913123203288297,NA,0.211900972692096,NA,-0.525244180739463,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-598P"
"ENSG00000200922",NA,0.311085852204798,NA,-1.93406266301876,NA,2.24514851522356,NA,-1.89307962864759,FALSE,NA,NA,NA,"no","no","no",NA
"ENSG00000200972",NA,0.933273595035044,NA,-0.436988631718386,NA,1.37026222675343,NA,0.255467542570451,FALSE,FALSE,NA,FALSE,"no","no","no","RNU5A-8P"
"ENSG00000201012",NA,0.325920601442635,NA,-0.421924323604036,NA,0.747844925046671,NA,-0.216096285817666,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000201036",NA,1.18350903132431,NA,0.120028715069304,NA,1.06348031625501,NA,1.1134250460083,NA,FALSE,NA,NA,"no","no","no","LOC124903417"
"ENSG00000201044",0.986296234726791,0.0191422347997017,0.813164862178388,0.269078195915118,0.73047857212412,-0.249935961115416,0.531258367594002,0.466108354168439,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-268P"
"ENSG00000201077",NA,-0.038245858313632,NA,-0.232339457513679,NA,0.194093599200047,NA,0.086964396273082,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-188P"
"ENSG00000201098",0.846055006901091,0.145006139834135,0.603592846844244,0.409498532017329,0.69278466924278,-0.264492392183195,0.578388355019838,0.408401356984201,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNY1"
"ENSG00000201121",NA,0.451334070655033,NA,0.736366677935492,NA,-0.285032607280459,NA,0.783157602765187,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNY1P12"
"ENSG00000201221",0.439470640056407,-0.392580710522307,0.956894028580921,-0.0708081872973862,0.546920084202915,-0.32177252322492,0.608589190550614,-0.373142700170299,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU4-40P"
"ENSG00000201228",NA,-0.249599510146346,NA,0.39564566935979,NA,-0.645245179506136,0.848589318591986,0.28730779764132,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000201289",NA,-0.918121546576771,NA,0.148659160850799,NA,-1.06678070742757,NA,-0.688810647387491,FALSE,FALSE,NA,FALSE,"no","no","no","RN7SKP76"
"ENSG00000201343",NA,-0.205762445928345,NA,0.171911601754425,NA,-0.37767404768277,NA,-0.63018731296402,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000201367",NA,-0.105941320580851,NA,-0.162959286623529,NA,0.0570179660426776,NA,0.212589812573943,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-522P"
"ENSG00000201382",NA,0.324025349195574,NA,-0.44287133414864,NA,0.766896683344214,NA,0.245255945220658,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU6-558P"
"ENSG00000201388",0.996519217114864,0.00731134683334837,NA,0.00777889200852938,NA,-0.000467545175181009,0.958770372715651,-0.078980070404711,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNORA68B"
"ENSG00000201393",NA,0.223210757220471,NA,-0.0857389431711567,NA,0.308949700391628,NA,-0.989923624352554,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124902568"
"ENSG00000201451",NA,-0.662486135776316,NA,-0.223859424051346,NA,-0.43862671172497,NA,-1.04871172609238,FALSE,FALSE,FALSE,NA,"no","no","no",NA
"ENSG00000201519",NA,1.04587324337764,NA,0.822807648739393,NA,0.223065594638249,NA,0.999275909146288,NA,FALSE,FALSE,FALSE,"no","no","no","RNU6-645P"
"ENSG00000201542",NA,-1.043519104827,NA,-0.491759015730762,NA,-0.55176008909624,0.216129240412227,-1.36188714975563,NA,FALSE,FALSE,FALSE,"no","no","no","LOC124900419"
"ENSG00000201607",0.994638902879481,0.0105912568197439,NA,-0.152194447189641,NA,0.162785704009385,0.95990549729532,-0.0720172312336597,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU4-16P"
"ENSG00000201608",NA,-0.879203985242619,NA,-0.343023336341875,NA,-0.536180648900744,NA,-0.942993123110329,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNU4-42P"
"ENSG00000201619",NA,0.647885457737329,NA,-0.198971519734105,NA,0.846856977471435,NA,0.28591699930382,FALSE,FALSE,FALSE,FALSE,"no","no","no","LOC124900429"
"ENSG00000201622",NA,-1.06235302659193,NA,-0.425427173711505,NA,-0.636925852880423,NA,-0.819819745862141,NA,FALSE,FALSE,FALSE,"no","no","no","RNU6-621P"
