"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"2291","ENSG00000242802","AP5Z1","turquoise","blue",9.81644623374118e-07,9.81644623374118e-07
"2236","ENSG00000229891","LINC01315","turquoise","blue",9.76610579605164e-07,-9.76610579605164e-07
"1212","ENSG00000145642","SHISAL2B","turquoise","blue",9.55918934670022e-07,-9.55918934670022e-07
"1536","ENSG00000164953","TMEM67","turquoise","blue",9.50991391333796e-07,9.50991391333796e-07
"2207","ENSG00000223969","LOC124906608","turquoise","blue",9.03666990385593e-07,9.03666990385593e-07
"1200","ENSG00000145246","ATP10D","turquoise","blue",8.98966648634631e-07,8.98966648634631e-07
"2393","ENSG00000275591","XKR5","turquoise","blue",8.84357957536966e-07,-8.84357957536966e-07
"2244","ENSG00000231419","LINC00689","blue","blue",8.79093833729978e-07,8.79093833729978e-07
"545","ENSG00000111727","HCFC2","turquoise","blue",8.7471636902255e-07,8.7471636902255e-07
"2039","ENSG00000196367","TRRAP","turquoise","blue",8.43631170729273e-07,8.43631170729273e-07
"2395","ENSG00000277610","RNVU1-4","turquoise","blue",8.43141795582156e-07,-8.43141795582156e-07
"1002","ENSG00000136238","RAC1","turquoise","blue",8.35110732471616e-07,-8.35110732471616e-07
"57","ENSG00000023608","SNAPC1","turquoise","blue",8.2273511744365e-07,-8.2273511744365e-07
"2043","ENSG00000196449","YRDC","turquoise","blue",7.57795956607602e-07,-7.57795956607602e-07
"219","ENSG00000080493","SLC4A4","blue","blue",7.55005543052635e-07,7.55005543052635e-07
"2005","ENSG00000187840","EIF4EBP1","turquoise","blue",7.54226175698207e-07,-7.54226175698207e-07
"2285","ENSG00000242082","SLC5A4-AS1","turquoise","blue",7.52089220559581e-07,-7.52089220559581e-07
"2380","ENSG00000269896","LOC100129534","blue","blue",7.51633529924594e-07,7.51633529924594e-07
"262","ENSG00000088992","TESC","turquoise","blue",7.23420656836878e-07,-7.23420656836878e-07
"567","ENSG00000112715","VEGFA","turquoise","blue",7.15210891725863e-07,-7.15210891725863e-07
"994","ENSG00000136044","APPL2","blue","blue",6.80221882381884e-07,6.80221882381884e-07
"1830","ENSG00000177565","TBL1XR1","turquoise","blue",6.68787438070162e-07,6.68787438070162e-07
"995","ENSG00000136048","DRAM1","turquoise","blue",6.55135006920659e-07,-6.55135006920659e-07
"2335","ENSG00000253621","RPSAP74","turquoise","blue",6.54528260151962e-07,6.54528260151962e-07
"658","ENSG00000117318","ID3","blue","blue",6.49560928764824e-07,6.49560928764824e-07
"1711","ENSG00000171121","KCNMB3","turquoise","blue",6.27691080417592e-07,6.27691080417592e-07
"2345","ENSG00000255931","LOC105369329","turquoise","blue",6.27276293038494e-07,-6.27276293038494e-07
"551","ENSG00000112081","SRSF3","turquoise","blue",6.25783817635418e-07,6.25783817635418e-07
"1115","ENSG00000141101","NOB1","turquoise","blue",6.25347610479837e-07,-6.25347610479837e-07
"679","ENSG00000118292","C1orf54","turquoise","blue",6.25209314077672e-07,-6.25209314077672e-07
"357","ENSG00000101447","FAM83D","blue","blue",6.15242864037286e-07,-6.15242864037286e-07
"2404","ENSG00000284188","LOC122455338","blue","blue",6.15030026859038e-07,-6.15030026859038e-07
"1851","ENSG00000179111","HES7","turquoise","blue",5.94567739087702e-07,-5.94567739087702e-07
"909","ENSG00000132507","EIF5A","turquoise","blue",5.90748999335493e-07,-5.90748999335493e-07
"243","ENSG00000085982","USP40","turquoise","blue",5.6000046761831e-07,5.6000046761831e-07
"1880","ENSG00000181817","LSM10","turquoise","blue",5.37305327559743e-07,-5.37305327559743e-07
"1001","ENSG00000136205","TNS3","turquoise","blue",5.36001052065638e-07,5.36001052065638e-07
"601","ENSG00000114331","ACAP2","blue","blue",5.26584423830956e-07,-5.26584423830956e-07
"2218","ENSG00000225830","ERCC6","turquoise","blue",5.22947338766344e-07,5.22947338766344e-07
"1678","ENSG00000169641","LUZP1","turquoise","blue",5.19265672005594e-07,5.19265672005594e-07
"879","ENSG00000131143","COX4I1","blue","blue",5.17278748057762e-07,-5.17278748057762e-07
"1705","ENSG00000170852","KBTBD2","turquoise","blue",5.11667950422733e-07,-5.11667950422733e-07
"409","ENSG00000104331","BPNT2","turquoise","blue",5.10017876397212e-07,5.10017876397212e-07
"1429","ENSG00000161057","PSMC2","turquoise","blue",5.08263823946916e-07,5.08263823946916e-07
"2230","ENSG00000228528","LOC101927383","turquoise","blue",5.04729567544017e-07,-5.04729567544017e-07
"914","ENSG00000132842","AP3B1","turquoise","blue",4.99133321675343e-07,4.99133321675343e-07
"2067","ENSG00000197054","ZNF763","turquoise","blue",4.97902289968868e-07,4.97902289968868e-07
"1008","ENSG00000136448","NMT1","turquoise","blue",4.93640784840386e-07,-4.93640784840386e-07
"2340","ENSG00000254726","MEX3A","turquoise","blue",4.87544627191854e-07,-4.87544627191854e-07
"181","ENSG00000073169","SELENOO","turquoise","blue",4.79092950545703e-07,-4.79092950545703e-07
"1275","ENSG00000149809","TM7SF2","turquoise","blue",4.78414902082654e-07,4.78414902082654e-07
"280","ENSG00000091986","CCDC80","turquoise","blue",4.74660601885484e-07,4.74660601885484e-07
"2334","ENSG00000253558","LOC100422441","turquoise","blue",4.1678204439385e-07,4.1678204439385e-07
"1330","ENSG00000153237","CCDC148","turquoise","blue",4.10363462388542e-07,4.10363462388542e-07
"176","ENSG00000072110","ACTN1","blue","blue",4.09597147536099e-07,-4.09597147536099e-07
"206","ENSG00000078070","MCCC1","turquoise","blue",4.03314900599306e-07,4.03314900599306e-07
"2173","ENSG00000213064","SFT2D2","turquoise","blue",3.97964349471313e-07,3.97964349471313e-07
"576","ENSG00000113141","IK","turquoise","blue",3.93931538273065e-07,3.93931538273065e-07
"2024","ENSG00000188916","INSYN2A","turquoise","blue",3.82038481986e-07,3.82038481986e-07
"1101","ENSG00000140365","COMMD4","turquoise","blue",3.80715239874903e-07,3.80715239874903e-07
"257","ENSG00000088451","TGDS","blue","blue",3.66952277579701e-07,-3.66952277579701e-07
"78","ENSG00000040608","RTN4R","turquoise","blue",3.53289521798085e-07,-3.53289521798085e-07
"1454","ENSG00000162627","SNX7","turquoise","blue",3.53028887233073e-07,3.53028887233073e-07
"2290","ENSG00000242412","DBIL5P2","turquoise","blue",3.52052519407434e-07,3.52052519407434e-07
"2210","ENSG00000224812","TMEM72-AS1","blue","blue",3.49254153514074e-07,3.49254153514074e-07
"1346","ENSG00000154099","DNAAF1","blue","blue",3.45841245812193e-07,3.45841245812193e-07
"646","ENSG00000116670","MAD2L2","turquoise","blue",3.3183682455608e-07,-3.3183682455608e-07
"1274","ENSG00000149679","CABLES2","turquoise","blue",3.30480557690041e-07,3.30480557690041e-07
"1566","ENSG00000166002","SMCO4","turquoise","blue",3.2094658225072e-07,-3.2094658225072e-07
"726","ENSG00000121579","NAA50","turquoise","blue",3.17917454421388e-07,-3.17917454421388e-07
"566","ENSG00000112706","IMPG1","turquoise","blue",3.12063155873071e-07,3.12063155873071e-07
"1863","ENSG00000180113","TDRD6","turquoise","blue",3.0375515716098e-07,3.0375515716098e-07
"277","ENSG00000091164","TXNL1","turquoise","blue",2.96067210912833e-07,2.96067210912833e-07
"441","ENSG00000105639","JAK3","turquoise","blue",2.91425394946377e-07,-2.91425394946377e-07
"1159","ENSG00000143549","TPM3","turquoise","blue",2.81394604778982e-07,2.81394604778982e-07
"2249","ENSG00000232160","RAP2C-AS1","blue","blue",2.78532199731397e-07,2.78532199731397e-07
"2246","ENSG00000231646","FSIP2-AS1","turquoise","blue",2.76852360878581e-07,2.76852360878581e-07
"27","ENSG00000007174","DNAH9","blue","blue",2.72329138828922e-07,2.72329138828922e-07
"1066","ENSG00000138668","HNRNPD","turquoise","blue",2.7045157434045e-07,2.7045157434045e-07
"935","ENSG00000134107","BHLHE40","turquoise","blue",2.65343147760912e-07,-2.65343147760912e-07
"1423","ENSG00000160789","LMNA","turquoise","blue",2.60700026616069e-07,-2.60700026616069e-07
"223","ENSG00000080845","DLGAP4","turquoise","blue",2.55638014111721e-07,-2.55638014111721e-07
"271","ENSG00000089693","MLF2","turquoise","blue",2.51139261813536e-07,-2.51139261813536e-07
"1887","ENSG00000182218","HHIPL1","turquoise","blue",2.49049943258718e-07,2.49049943258718e-07
"1816","ENSG00000176542","USF3","turquoise","blue",2.48024370793333e-07,2.48024370793333e-07
"71","ENSG00000035681","NSMAF","blue","blue",2.44393409788788e-07,2.44393409788788e-07
"1511","ENSG00000164197","RNF180","turquoise","blue",2.41324709196322e-07,2.41324709196322e-07
"1099","ENSG00000140199","SLC12A6","turquoise","blue",2.38933598301775e-07,2.38933598301775e-07
"42","ENSG00000011243","AKAP8L","turquoise","blue",2.23252876491462e-07,-2.23252876491462e-07
"686","ENSG00000118762","PKD2","turquoise","blue",2.2293491486452e-07,2.2293491486452e-07
"732","ENSG00000122126","OCRL","turquoise","blue",2.18543919787174e-07,-2.18543919787174e-07
"2269","ENSG00000236088","COX10-DT","turquoise","blue",2.15914804089448e-07,2.15914804089448e-07
"2353","ENSG00000258548","LINC00645","turquoise","blue",2.11128245476379e-07,2.11128245476379e-07
"231","ENSG00000083750","RRAGB","turquoise","blue",2.08552784133119e-07,2.08552784133119e-07
"578","ENSG00000113318","MSH3","turquoise","blue",2.07299156096438e-07,2.07299156096438e-07
"282","ENSG00000092054","MYH7","turquoise","blue",2.03179306098625e-07,-2.03179306098625e-07
"295","ENSG00000095209","TMEM38B","turquoise","blue",1.98865993172401e-07,-1.98865993172401e-07
"1019","ENSG00000136854","STXBP1","turquoise","blue",1.95967544371633e-07,-1.95967544371633e-07
"654","ENSG00000117009","KMO","turquoise","blue",1.95259992062379e-07,1.95259992062379e-07
"694","ENSG00000119408","NEK6","turquoise","blue",1.940864426666e-07,-1.940864426666e-07
"115","ENSG00000055163","CYFIP2","turquoise","blue",1.93203573486449e-07,-1.93203573486449e-07
"236","ENSG00000084112","SSH1","turquoise","blue",1.89766618475018e-07,1.89766618475018e-07
"2208","ENSG00000224578","HNRNPA1L3","blue","blue",1.87698018659686e-07,1.87698018659686e-07
"1843","ENSG00000178726","THBD","turquoise","blue",1.87034451483924e-07,1.87034451483924e-07
"2170","ENSG00000206573","THUMPD3-AS1","turquoise","blue",1.84642133252013e-07,1.84642133252013e-07
"1724","ENSG00000171596","NMUR1","blue","blue",1.78795666208978e-07,1.78795666208978e-07
"2339","ENSG00000254685","FPGT","turquoise","blue",1.70534335597848e-07,1.70534335597848e-07
"405","ENSG00000104205","SGK3","turquoise","blue",1.70490892088662e-07,1.70490892088662e-07
"84","ENSG00000046604","DSG2","turquoise","blue",1.67913710445406e-07,1.67913710445406e-07
"1720","ENSG00000171425","ZNF581","turquoise","blue",1.6413610941198e-07,-1.6413610941198e-07
"2140","ENSG00000204370","SDHD","turquoise","blue",1.60848442199404e-07,-1.60848442199404e-07
"755","ENSG00000123989","CHPF","turquoise","blue",1.49925485908377e-07,-1.49925485908377e-07
"370","ENSG00000102125","TAFAZZIN","blue","blue",1.46785866227265e-07,-1.46785866227265e-07
"1363","ENSG00000155366","RHOC","turquoise","blue",1.46636780460217e-07,-1.46636780460217e-07
"1915","ENSG00000183662","TAFA1","turquoise","blue",1.44468739447845e-07,1.44468739447845e-07
"1826","ENSG00000177169","ULK1","turquoise","blue",1.42435663091914e-07,1.42435663091914e-07
"124","ENSG00000060069","CTDP1","turquoise","blue",1.39706286258779e-07,-1.39706286258779e-07
"1738","ENSG00000172354","GNB2","turquoise","blue",1.39114263580835e-07,-1.39114263580835e-07
"1282","ENSG00000150627","WDR17","turquoise","blue",1.35823945759031e-07,1.35823945759031e-07
"2311","ENSG00000247157","LINC01252","turquoise","blue",1.32042534762717e-07,1.32042534762717e-07
"643","ENSG00000116514","RNF19B","turquoise","blue",1.30562151852399e-07,-1.30562151852399e-07
"138","ENSG00000065809","FAM107B","turquoise","blue",1.2771571340897e-07,1.2771571340897e-07
"735","ENSG00000122512","PMS2","turquoise","blue",1.18968841006943e-07,-1.18968841006943e-07
"2336","ENSG00000254087","LYN","turquoise","blue",1.12584403379579e-07,-1.12584403379579e-07
"83","ENSG00000044524","EPHA3","turquoise","blue",1.10570590528834e-07,1.10570590528834e-07
"1764","ENSG00000173535","TNFRSF10C","turquoise","blue",1.09825331424306e-07,-1.09825331424306e-07
"202","ENSG00000077092","RARB","turquoise","blue",1.04360434171653e-07,1.04360434171653e-07
"503","ENSG00000108848","LUC7L3","turquoise","blue",1.04114213399486e-07,1.04114213399486e-07
"1859","ENSG00000179388","EGR3","turquoise","blue",1.00690845604858e-07,-1.00690845604858e-07
"1279","ENSG00000150054","MPP7","turquoise","blue",9.76035508788999e-08,9.76035508788999e-08
"1635","ENSG00000168067","MAP4K2","turquoise","blue",9.45927397698542e-08,-9.45927397698542e-08
"81","ENSG00000042493","CAPG","turquoise","blue",9.42460275141129e-08,-9.42460275141129e-08
"244","ENSG00000085998","POMGNT1","turquoise","blue",8.75830579129277e-08,-8.75830579129277e-08
"2264","ENSG00000235162","C12orf75","turquoise","blue",7.56920571044751e-08,-7.56920571044751e-08
"903","ENSG00000132429","POPDC3","turquoise","blue",7.25429756378066e-08,-7.25429756378066e-08
"812","ENSG00000127580","WDR24","turquoise","blue",7.19114430979871e-08,-7.19114430979871e-08
"2407","ENSG00000286369","LOC105369363","blue","blue",7.18894166274714e-08,-7.18894166274714e-08
"169","ENSG00000070785","EIF2B3","blue","blue",7.1223051993869e-08,-7.1223051993869e-08
"381","ENSG00000102858","MGRN1","turquoise","blue",7.03906459614917e-08,-7.03906459614917e-08
"1778","ENSG00000174611","KY","turquoise","blue",6.58475945262359e-08,6.58475945262359e-08
"758","ENSG00000124120","TTPAL","turquoise","blue",6.5575664504982e-08,6.5575664504982e-08
"1122","ENSG00000141505","ASGR1","turquoise","blue",6.20064917010865e-08,-6.20064917010865e-08
"798","ENSG00000126561","STAT5A","turquoise","blue",5.98488716883635e-08,-5.98488716883635e-08
"1491","ENSG00000163704","PRRT3","turquoise","blue",5.93993428952968e-08,5.93993428952968e-08
"482","ENSG00000107829","FBXW4","turquoise","blue",5.90478173486113e-08,-5.90478173486113e-08
"2131","ENSG00000203908","KHDC3L","turquoise","blue",5.82746699465063e-08,-5.82746699465063e-08
"1899","ENSG00000182923","CEP63","turquoise","blue",5.59755769526718e-08,5.59755769526718e-08
"1125","ENSG00000141568","FOXK2","turquoise","blue",5.56237658128606e-08,-5.56237658128606e-08
"348","ENSG00000101191","DIDO1","turquoise","blue",5.53671569027146e-08,5.53671569027146e-08
"1068","ENSG00000138688","BLTP1","turquoise","blue",5.47968696737385e-08,5.47968696737385e-08
"1900","ENSG00000182944","EWSR1","turquoise","blue",5.34703086995532e-08,5.34703086995532e-08
"813","ENSG00000127720","METTL25","turquoise","blue",4.92420767681958e-08,4.92420767681958e-08
"1990","ENSG00000186812","ZNF397","turquoise","blue",4.92038840840568e-08,-4.92038840840568e-08
"338","ENSG00000100644","HIF1A","turquoise","blue",4.88586345815194e-08,4.88586345815194e-08
"1771","ENSG00000174099","MSRB3","turquoise","blue",4.70513886495871e-08,4.70513886495871e-08
"1590","ENSG00000166681","BEX3","turquoise","blue",4.42075683812738e-08,4.42075683812738e-08
"1248","ENSG00000148053","NTRK2","turquoise","blue",4.33069281105469e-08,-4.33069281105469e-08
"2251","ENSG00000232818","RPS2P32","turquoise","blue",3.87165980049932e-08,3.87165980049932e-08
"781","ENSG00000125656","CLPP","turquoise","blue",3.86923565545146e-08,-3.86923565545146e-08
"284","ENSG00000092096","SLC22A17","turquoise","blue",3.49805800851343e-08,-3.49805800851343e-08
"1620","ENSG00000167657","DAPK3","turquoise","blue",3.36792171393462e-08,-3.36792171393462e-08
"630","ENSG00000115504","EHBP1","turquoise","blue",3.22456501258592e-08,3.22456501258592e-08
"1858","ENSG00000179363","TMEM31","turquoise","blue",3.17738735164017e-08,-3.17738735164017e-08
"2408","ENSG00000286743","LOC124903940","turquoise","blue",3.00094309662712e-08,-3.00094309662712e-08
"2297","ENSG00000243838","PSMC1P7","turquoise","blue",2.96601731690448e-08,-2.96601731690448e-08
"2093","ENSG00000198131","ZNF544","turquoise","blue",2.96118550222226e-08,2.96118550222226e-08
"1209","ENSG00000145494","NDUFS6","turquoise","blue",2.86184185513878e-08,-2.86184185513878e-08
"2373","ENSG00000268401","LOC105372421","turquoise","blue",2.83189400200404e-08,2.83189400200404e-08
"2328","ENSG00000250616","YPEL3-DT","turquoise","blue",2.62268743936914e-08,2.62268743936914e-08
"1719","ENSG00000171320","ESCO2","turquoise","blue",2.54580270302388e-08,2.54580270302388e-08
"2216","ENSG00000225791","TRAM2-AS1","turquoise","blue",2.28982618515941e-08,2.28982618515941e-08
"1908","ENSG00000183207","RUVBL2","turquoise","blue",2.24308060093457e-08,-2.24308060093457e-08
"267","ENSG00000089335","ZNF302","turquoise","blue",2.2299028615908e-08,2.2299028615908e-08
"831","ENSG00000128791","TWSG1","turquoise","blue",2.22139983065461e-08,2.22139983065461e-08
"2095","ENSG00000198231","DDX42","turquoise","blue",1.84368267815318e-08,1.84368267815318e-08
"2164","ENSG00000206418","RAB12","turquoise","blue",1.78825410340781e-08,-1.78825410340781e-08
"1586","ENSG00000166478","ZNF143","turquoise","blue",1.63788941983139e-08,-1.63788941983139e-08
"2107","ENSG00000198612","COPS8","blue","blue",1.60168665662934e-08,1.60168665662934e-08
"561","ENSG00000112559","MDFI","turquoise","blue",1.56461874606856e-08,-1.56461874606856e-08
"2080","ENSG00000197566","ZNF624","turquoise","blue",1.47928942976805e-08,1.47928942976805e-08
"2183","ENSG00000213930","GALT","blue","blue",1.46662589722399e-08,1.46662589722399e-08
"317","ENSG00000100034","PPM1F","turquoise","blue",1.39551773552829e-08,-1.39551773552829e-08
"157","ENSG00000069943","PIGB","turquoise","blue",1.35402832535184e-08,1.35402832535184e-08
"2342","ENSG00000255302","EID1","turquoise","blue",1.29471284715972e-08,1.29471284715972e-08
"1223","ENSG00000146414","SHPRH","turquoise","blue",1.27433717789712e-08,1.27433717789712e-08
"1388","ENSG00000158042","MRPL17","turquoise","blue",1.22880529608498e-08,-1.22880529608498e-08
"314","ENSG00000099821","POLRMT","turquoise","blue",1.21383859901721e-08,-1.21383859901721e-08
"349","ENSG00000101194","SLC17A9","turquoise","blue",1.08573207415203e-08,-1.08573207415203e-08
"1870","ENSG00000180758","GPR157","turquoise","blue",1.04416537891668e-08,-1.04416537891668e-08
"1544","ENSG00000165105","RASEF","turquoise","blue",1.02580507469036e-08,1.02580507469036e-08
"1718","ENSG00000171307","ZDHHC16","turquoise","blue",9.83812750602196e-09,9.83812750602196e-09
"1614","ENSG00000167525","PROCA1","turquoise","blue",7.9868290986541e-09,-7.9868290986541e-09
"2224","ENSG00000227740","LINC02803","turquoise","blue",7.97402990935955e-09,7.97402990935955e-09
"979","ENSG00000135372","NAT10","turquoise","blue",7.48346484487234e-09,-7.48346484487234e-09
"712","ENSG00000120533","ENY2","turquoise","blue",7.45680831497642e-09,7.45680831497642e-09
